src_ip,dest_ip,dest_port,protocol,username,severity,alert_type,raw_log,country,is_bad_ip,is_off_hours,timestamp
192.168.1.41,10.0.0.13,3389,TCP,user11,LOW,Normal Traffic,Regular user activity,China,True,True,2026-04-03 13:35:50
192.168.1.12,10.0.0.13,3389,TCP,user12,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,True,True,2026-04-03 13:35:55
192.168.1.32,10.0.0.19,443,TCP,user18,HIGH,SQL Injection,Suspicious SQL query in request,USA,True,False,2026-04-03 13:36:00
192.168.1.19,10.0.0.13,443,TCP,user7,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,True,False,2026-04-03 13:36:05
192.168.1.47,10.0.0.17,80,TCP,user9,HIGH,SQL Injection,Suspicious SQL query in request,India,False,False,2026-04-03 13:36:10
192.168.1.22,10.0.0.17,80,TCP,user3,HIGH,Brute Force,Multiple failed login attempts detected,India,False,True,2026-04-03 13:36:15
192.168.1.12,10.0.0.1,3389,TCP,user2,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,False,2026-04-03 13:36:20
192.168.1.29,10.0.0.17,21,TCP,user14,MEDIUM,XSS Attack,Script injection detected in URL,India,False,False,2026-04-03 13:36:25
192.168.1.3,10.0.0.15,3389,TCP,user10,HIGH,SQL Injection,Suspicious SQL query in request,India,False,True,2026-04-03 13:36:30
192.168.1.15,10.0.0.19,80,TCP,user6,LOW,Normal Traffic,Regular user activity,USA,False,True,2026-04-03 13:36:35
192.168.1.21,10.0.0.20,80,TCP,user18,LOW,Normal Traffic,Regular user activity,USA,True,True,2026-04-03 13:36:40
192.168.1.38,10.0.0.15,443,TCP,user1,LOW,Normal Traffic,Regular user activity,China,False,True,2026-04-03 13:36:45
192.168.1.7,10.0.0.10,80,TCP,user10,CRITICAL,DDoS,High traffic spike detected,India,False,True,2026-04-03 13:36:50
192.168.1.36,10.0.0.17,3389,TCP,user15,HIGH,SQL Injection,Suspicious SQL query in request,China,True,False,2026-04-03 13:36:55
192.168.1.31,10.0.0.11,443,TCP,user18,MEDIUM,XSS Attack,Script injection detected in URL,India,False,False,2026-04-03 13:37:00
192.168.1.37,10.0.0.2,443,TCP,user20,CRITICAL,Privilege Escalation,Unauthorized root access,USA,False,False,2026-04-03 13:37:05
192.168.1.11,10.0.0.13,3389,TCP,user18,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,True,False,2026-04-03 13:37:10
192.168.1.6,10.0.0.1,3389,TCP,user16,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,True,True,2026-04-03 13:37:15
192.168.1.44,10.0.0.19,80,TCP,user19,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,True,2026-04-03 13:37:20
192.168.1.33,10.0.0.6,22,TCP,user6,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,True,True,2026-04-03 13:37:25
192.168.1.6,10.0.0.3,80,TCP,user10,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,False,True,2026-04-03 13:37:30
192.168.1.23,10.0.0.5,443,TCP,user18,HIGH,Brute Force,Multiple failed login attempts detected,India,True,False,2026-04-03 13:37:35
192.168.1.6,10.0.0.12,80,TCP,user14,CRITICAL,Data Exfiltration,Large outbound data transfer,China,True,False,2026-04-03 13:37:40
192.168.1.1,10.0.0.4,443,TCP,user13,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,True,2026-04-03 13:37:45
192.168.1.3,10.0.0.9,3389,TCP,user18,CRITICAL,Data Exfiltration,Large outbound data transfer,China,True,True,2026-04-03 13:37:50
192.168.1.2,10.0.0.1,443,TCP,user12,CRITICAL,DDoS,High traffic spike detected,China,True,False,2026-04-03 13:37:55
192.168.1.38,10.0.0.5,80,TCP,user18,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,False,True,2026-04-03 13:38:00
192.168.1.36,10.0.0.7,80,TCP,user4,LOW,Normal Traffic,Regular user activity,China,True,False,2026-04-03 13:38:05
192.168.1.2,10.0.0.11,21,TCP,user16,LOW,Normal Traffic,Regular user activity,USA,True,False,2026-04-03 13:38:10
192.168.1.31,10.0.0.4,22,TCP,user2,CRITICAL,Privilege Escalation,Unauthorized root access,China,False,True,2026-04-03 13:38:15
192.168.1.8,10.0.0.14,3389,TCP,user19,CRITICAL,DDoS,High traffic spike detected,Germany,True,False,2026-04-03 13:38:20
8.8.8.8,10.0.0.10,21,TCP,user8,HIGH,Brute Force,Multiple failed login attempts detected,India,False,False,2026-04-03 13:38:25
192.168.1.12,10.0.0.5,21,TCP,user14,HIGH,SQL Injection,Suspicious SQL query in request,India,True,True,2026-04-03 13:38:30
192.168.1.26,10.0.0.8,3389,TCP,user15,HIGH,Brute Force,Multiple failed login attempts detected,USA,False,False,2026-04-03 13:38:35
192.168.1.38,10.0.0.16,80,TCP,user10,CRITICAL,DDoS,High traffic spike detected,USA,True,False,2026-04-03 13:38:40
192.168.1.37,10.0.0.14,80,TCP,user11,MEDIUM,XSS Attack,Script injection detected in URL,India,True,False,2026-04-03 13:38:45
192.168.1.20,10.0.0.18,22,TCP,user15,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,False,False,2026-04-03 13:38:50
192.168.1.26,10.0.0.2,443,TCP,user2,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,True,True,2026-04-03 13:38:55
192.168.1.42,10.0.0.3,22,TCP,user17,MEDIUM,XSS Attack,Script injection detected in URL,Germany,True,False,2026-04-03 13:39:00
8.8.8.8,10.0.0.15,80,TCP,user10,MEDIUM,XSS Attack,Script injection detected in URL,China,False,False,2026-04-03 13:39:05
192.168.1.2,10.0.0.8,21,TCP,user7,HIGH,SQL Injection,Suspicious SQL query in request,India,False,False,2026-04-03 13:39:10
192.168.1.49,10.0.0.7,22,TCP,user17,CRITICAL,Privilege Escalation,Unauthorized root access,China,True,True,2026-04-03 13:39:15
192.168.1.29,10.0.0.13,21,TCP,user3,CRITICAL,Data Exfiltration,Large outbound data transfer,India,False,False,2026-04-03 13:39:20
192.168.1.42,10.0.0.20,3389,TCP,user4,HIGH,Brute Force,Multiple failed login attempts detected,China,True,True,2026-04-03 13:39:25
192.168.1.15,10.0.0.17,21,TCP,user13,CRITICAL,Data Exfiltration,Large outbound data transfer,India,True,True,2026-04-03 13:39:30
192.168.1.9,10.0.0.11,22,TCP,user10,HIGH,Brute Force,Multiple failed login attempts detected,Germany,True,True,2026-04-03 13:39:35
192.168.1.47,10.0.0.14,80,TCP,user19,CRITICAL,DDoS,High traffic spike detected,Germany,False,False,2026-04-03 13:39:40
192.168.1.13,10.0.0.2,443,TCP,user10,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,True,False,2026-04-03 13:39:45
192.168.1.15,10.0.0.9,21,TCP,user19,LOW,Normal Traffic,Regular user activity,Germany,True,True,2026-04-03 13:39:50
45.33.32.156,10.0.0.1,21,TCP,user4,CRITICAL,Data Exfiltration,Large outbound data transfer,China,True,False,2026-04-03 13:39:55
192.168.1.18,10.0.0.13,80,TCP,user5,LOW,Normal Traffic,Regular user activity,USA,True,True,2026-04-03 13:40:00
192.168.1.28,10.0.0.17,21,TCP,user11,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,True,True,2026-04-03 13:40:05
192.168.1.26,10.0.0.18,443,TCP,user10,MEDIUM,XSS Attack,Script injection detected in URL,China,False,False,2026-04-03 13:40:10
192.168.1.4,10.0.0.7,80,TCP,user19,CRITICAL,Data Exfiltration,Large outbound data transfer,India,True,True,2026-04-03 13:40:15
192.168.1.43,10.0.0.1,80,TCP,user2,MEDIUM,XSS Attack,Script injection detected in URL,Germany,False,True,2026-04-03 13:40:20
192.168.1.33,10.0.0.10,3389,TCP,user18,LOW,Normal Traffic,Regular user activity,India,False,False,2026-04-03 13:40:25
192.168.1.9,10.0.0.16,80,TCP,user12,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,True,True,2026-04-03 13:40:30
192.168.1.23,10.0.0.4,3389,TCP,user19,CRITICAL,DDoS,High traffic spike detected,USA,True,False,2026-04-03 13:40:35
192.168.1.21,10.0.0.14,443,TCP,user11,HIGH,SQL Injection,Suspicious SQL query in request,China,True,False,2026-04-03 13:40:40
192.168.1.14,10.0.0.6,3389,TCP,user7,LOW,Normal Traffic,Regular user activity,China,False,True,2026-04-03 13:40:45
192.168.1.44,10.0.0.18,22,TCP,user18,LOW,Normal Traffic,Regular user activity,China,False,True,2026-04-03 13:40:50
192.168.1.40,10.0.0.1,80,TCP,user10,HIGH,SQL Injection,Suspicious SQL query in request,China,True,False,2026-04-03 13:40:55
192.168.1.41,10.0.0.1,3389,TCP,user20,HIGH,Brute Force,Multiple failed login attempts detected,India,True,True,2026-04-03 13:41:00
192.168.1.14,10.0.0.19,21,TCP,user20,HIGH,SQL Injection,Suspicious SQL query in request,Germany,False,False,2026-04-03 13:41:05
192.168.1.40,10.0.0.9,443,TCP,user20,HIGH,SQL Injection,Suspicious SQL query in request,USA,False,False,2026-04-03 13:41:10
192.168.1.25,10.0.0.1,22,TCP,user18,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,True,2026-04-03 13:41:15
192.168.1.22,10.0.0.12,80,TCP,user11,LOW,Normal Traffic,Regular user activity,India,True,False,2026-04-03 13:41:20
192.168.1.44,10.0.0.12,3389,TCP,user11,MEDIUM,XSS Attack,Script injection detected in URL,Germany,False,True,2026-04-03 13:41:25
192.168.1.30,10.0.0.4,443,TCP,user17,HIGH,SQL Injection,Suspicious SQL query in request,India,False,True,2026-04-03 13:41:30
192.168.1.42,10.0.0.8,443,TCP,user5,LOW,Normal Traffic,Regular user activity,India,True,True,2026-04-03 13:41:35
192.168.1.30,10.0.0.11,80,TCP,user17,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,False,True,2026-04-03 13:41:40
192.168.1.6,10.0.0.5,80,TCP,user11,LOW,Normal Traffic,Regular user activity,China,True,True,2026-04-03 13:41:45
192.168.1.19,10.0.0.3,21,TCP,user2,CRITICAL,Privilege Escalation,Unauthorized root access,China,False,True,2026-04-03 13:41:50
192.168.1.18,10.0.0.13,21,TCP,user19,CRITICAL,Privilege Escalation,Unauthorized root access,Germany,True,False,2026-04-03 13:41:55
192.168.1.21,10.0.0.20,3389,TCP,user4,HIGH,SQL Injection,Suspicious SQL query in request,China,False,True,2026-04-03 13:42:00
192.168.1.42,10.0.0.6,21,TCP,user5,MEDIUM,XSS Attack,Script injection detected in URL,India,True,True,2026-04-03 13:42:05
192.168.1.2,10.0.0.19,3389,TCP,user9,HIGH,SQL Injection,Suspicious SQL query in request,India,False,False,2026-04-03 13:42:10
192.168.1.41,10.0.0.4,22,TCP,user13,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,False,True,2026-04-03 13:42:15
192.168.1.45,10.0.0.2,21,TCP,user9,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,True,True,2026-04-03 13:42:20
192.168.1.37,10.0.0.9,22,TCP,user17,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,True,False,2026-04-03 13:42:25
192.168.1.7,10.0.0.15,443,TCP,user11,CRITICAL,Privilege Escalation,Unauthorized root access,Germany,True,False,2026-04-03 13:42:30
192.168.1.35,10.0.0.17,80,TCP,user16,CRITICAL,Privilege Escalation,Unauthorized root access,USA,False,False,2026-04-03 13:42:35
192.168.1.19,10.0.0.12,443,TCP,user12,CRITICAL,Data Exfiltration,Large outbound data transfer,India,False,True,2026-04-03 13:42:40
192.168.1.17,10.0.0.20,22,TCP,user7,MEDIUM,XSS Attack,Script injection detected in URL,USA,False,False,2026-04-03 13:42:45
192.168.1.20,10.0.0.13,3389,TCP,user16,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,True,False,2026-04-03 13:42:50
192.168.1.47,10.0.0.3,443,TCP,user17,HIGH,Brute Force,Multiple failed login attempts detected,India,True,True,2026-04-03 13:42:55
192.168.1.30,10.0.0.6,80,TCP,user12,CRITICAL,DDoS,High traffic spike detected,USA,True,False,2026-04-03 13:43:00
192.168.1.13,10.0.0.1,22,TCP,user12,HIGH,Brute Force,Multiple failed login attempts detected,India,True,True,2026-04-03 13:43:05
192.168.1.42,10.0.0.1,443,TCP,user3,LOW,Normal Traffic,Regular user activity,Germany,False,True,2026-04-03 13:43:10
192.168.1.35,10.0.0.3,21,TCP,user14,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,True,2026-04-03 13:43:15
192.168.1.48,10.0.0.16,443,TCP,user2,HIGH,SQL Injection,Suspicious SQL query in request,USA,False,False,2026-04-03 13:43:20
192.168.1.37,10.0.0.5,80,TCP,user8,CRITICAL,Data Exfiltration,Large outbound data transfer,India,False,False,2026-04-03 13:43:25
192.168.1.25,10.0.0.10,21,TCP,user7,LOW,Normal Traffic,Regular user activity,India,True,False,2026-04-03 13:43:30
192.168.1.32,10.0.0.15,22,TCP,user10,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,True,2026-04-03 13:43:35
192.168.1.44,10.0.0.5,443,TCP,user1,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,True,False,2026-04-03 13:43:40
192.168.1.32,10.0.0.7,443,TCP,user16,MEDIUM,XSS Attack,Script injection detected in URL,India,False,False,2026-04-03 13:43:45
192.168.1.46,10.0.0.18,80,TCP,user16,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,False,False,2026-04-03 13:43:50
192.168.1.27,10.0.0.20,21,TCP,user1,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,False,2026-04-03 13:43:55
192.168.1.1,10.0.0.8,443,TCP,user3,CRITICAL,DDoS,High traffic spike detected,India,False,True,2026-04-03 13:44:00
192.168.1.39,10.0.0.1,21,TCP,user2,MEDIUM,XSS Attack,Script injection detected in URL,USA,False,True,2026-04-03 13:44:05
192.168.1.48,10.0.0.13,22,TCP,user8,CRITICAL,DDoS,High traffic spike detected,USA,True,True,2026-04-03 13:44:10
192.168.1.2,10.0.0.8,80,TCP,user2,MEDIUM,XSS Attack,Script injection detected in URL,China,True,False,2026-04-03 13:44:15
192.168.1.48,10.0.0.14,443,TCP,user12,CRITICAL,Data Exfiltration,Large outbound data transfer,India,True,True,2026-04-03 13:44:20
192.168.1.10,10.0.0.15,443,TCP,user2,MEDIUM,XSS Attack,Script injection detected in URL,USA,False,True,2026-04-03 13:44:25
192.168.1.33,10.0.0.14,21,TCP,user5,CRITICAL,Privilege Escalation,Unauthorized root access,USA,False,False,2026-04-03 13:44:30
192.168.1.34,10.0.0.20,21,TCP,user14,HIGH,Brute Force,Multiple failed login attempts detected,India,False,False,2026-04-03 13:44:35
192.168.1.41,10.0.0.6,3389,TCP,user2,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,False,2026-04-03 13:44:40
192.168.1.7,10.0.0.5,80,TCP,user4,HIGH,SQL Injection,Suspicious SQL query in request,Germany,False,True,2026-04-03 13:44:45
192.168.1.10,10.0.0.6,22,TCP,user3,LOW,Normal Traffic,Regular user activity,Germany,True,False,2026-04-03 13:44:50
192.168.1.5,10.0.0.17,21,TCP,user18,CRITICAL,DDoS,High traffic spike detected,China,False,True,2026-04-03 13:44:55
192.168.1.26,10.0.0.6,443,TCP,user8,HIGH,Brute Force,Multiple failed login attempts detected,China,True,True,2026-04-03 13:45:00
192.168.1.40,10.0.0.12,21,TCP,user9,LOW,Normal Traffic,Regular user activity,India,True,False,2026-04-03 13:45:05
192.168.1.5,10.0.0.11,443,TCP,user20,HIGH,Brute Force,Multiple failed login attempts detected,China,False,True,2026-04-03 13:45:10
192.168.1.10,10.0.0.2,21,TCP,user10,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,True,2026-04-03 13:45:15
192.168.1.8,10.0.0.15,80,TCP,user2,MEDIUM,XSS Attack,Script injection detected in URL,India,False,True,2026-04-03 13:45:20
192.168.1.46,10.0.0.12,22,TCP,user16,LOW,Normal Traffic,Regular user activity,Germany,False,False,2026-04-03 13:45:25
192.168.1.26,10.0.0.9,443,TCP,user6,CRITICAL,DDoS,High traffic spike detected,China,True,False,2026-04-03 13:45:30
192.168.1.41,10.0.0.7,22,TCP,user1,CRITICAL,Privilege Escalation,Unauthorized root access,USA,False,False,2026-04-03 13:45:35
192.168.1.48,10.0.0.2,443,TCP,user16,MEDIUM,XSS Attack,Script injection detected in URL,China,False,False,2026-04-03 13:45:40
192.168.1.31,10.0.0.19,3389,TCP,user5,CRITICAL,Data Exfiltration,Large outbound data transfer,Germany,True,True,2026-04-03 13:45:45
192.168.1.9,10.0.0.8,22,TCP,user9,MEDIUM,Port Scan,Multiple ports scanned from same IP,Germany,True,False,2026-04-03 13:45:50
192.168.1.7,10.0.0.2,443,TCP,user8,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,True,True,2026-04-03 13:45:55
192.168.1.31,10.0.0.8,3389,TCP,user17,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,True,False,2026-04-03 13:46:00
192.168.1.19,10.0.0.5,22,TCP,user11,HIGH,Brute Force,Multiple failed login attempts detected,China,False,True,2026-04-03 13:46:05
192.168.1.20,10.0.0.16,22,TCP,user19,CRITICAL,DDoS,High traffic spike detected,USA,False,False,2026-04-03 13:46:10
192.168.1.32,10.0.0.10,443,TCP,user4,CRITICAL,DDoS,High traffic spike detected,India,True,False,2026-04-03 13:46:15
192.168.1.35,10.0.0.16,22,TCP,user4,CRITICAL,DDoS,High traffic spike detected,China,False,True,2026-04-03 13:46:20
192.168.1.40,10.0.0.9,443,TCP,user2,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,False,2026-04-03 13:46:25
192.168.1.28,10.0.0.5,443,TCP,user18,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,False,2026-04-03 13:46:30
192.168.1.45,10.0.0.6,22,TCP,user16,CRITICAL,Data Exfiltration,Large outbound data transfer,USA,False,True,2026-04-03 13:46:35
192.168.1.6,10.0.0.9,443,TCP,user16,LOW,Normal Traffic,Regular user activity,China,True,False,2026-04-03 13:46:40
192.168.1.33,10.0.0.5,21,TCP,user14,CRITICAL,Privilege Escalation,Unauthorized root access,India,False,False,2026-04-03 13:46:45
192.168.1.45,10.0.0.6,21,TCP,user10,HIGH,SQL Injection,Suspicious SQL query in request,India,True,True,2026-04-03 13:46:50
192.168.1.39,10.0.0.9,443,TCP,user4,HIGH,SQL Injection,Suspicious SQL query in request,India,True,False,2026-04-03 13:46:55
192.168.1.40,10.0.0.17,3389,TCP,user13,CRITICAL,Data Exfiltration,Large outbound data transfer,India,False,False,2026-04-03 13:47:00
192.168.1.6,10.0.0.14,80,TCP,user6,CRITICAL,DDoS,High traffic spike detected,India,False,False,2026-04-03 13:47:05
192.168.1.7,10.0.0.5,80,TCP,user11,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,True,2026-04-03 13:47:10
192.168.1.21,10.0.0.2,80,TCP,user2,CRITICAL,Privilege Escalation,Unauthorized root access,China,False,False,2026-04-03 13:47:15
192.168.1.30,10.0.0.14,22,TCP,user1,CRITICAL,Privilege Escalation,Unauthorized root access,USA,False,True,2026-04-03 13:47:20
192.168.1.35,10.0.0.10,22,TCP,user13,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,True,False,2026-04-03 13:47:25
192.168.1.28,10.0.0.20,80,TCP,user2,LOW,Normal Traffic,Regular user activity,USA,True,False,2026-04-03 13:47:30
192.168.1.14,10.0.0.4,80,TCP,user5,HIGH,SQL Injection,Suspicious SQL query in request,Germany,False,True,2026-04-03 13:47:35
192.168.1.40,10.0.0.8,443,TCP,user1,HIGH,Brute Force,Multiple failed login attempts detected,USA,False,True,2026-04-03 13:47:40
192.168.1.5,10.0.0.16,80,TCP,user17,CRITICAL,DDoS,High traffic spike detected,India,True,False,2026-04-03 13:47:45
192.168.1.6,10.0.0.8,22,TCP,user9,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,True,2026-04-03 13:47:50
192.168.1.27,10.0.0.16,21,TCP,user5,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,False,2026-04-03 13:47:55
192.168.1.19,10.0.0.11,21,TCP,user2,MEDIUM,Port Scan,Multiple ports scanned from same IP,India,True,True,2026-04-03 13:48:00
192.168.1.11,10.0.0.3,3389,TCP,user1,CRITICAL,Privilege Escalation,Unauthorized root access,USA,True,True,2026-04-03 13:48:05
192.168.1.13,10.0.0.14,80,TCP,user19,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,False,2026-04-03 13:48:10
192.168.1.23,10.0.0.5,80,TCP,user14,HIGH,SQL Injection,Suspicious SQL query in request,Germany,True,True,2026-04-03 13:48:15
192.168.1.34,10.0.0.1,3389,TCP,user10,CRITICAL,Privilege Escalation,Unauthorized root access,India,True,False,2026-04-03 13:48:20
192.168.1.40,10.0.0.15,3389,TCP,user14,HIGH,SQL Injection,Suspicious SQL query in request,India,False,True,2026-04-03 13:48:25
192.168.1.23,10.0.0.5,21,TCP,user13,LOW,Normal Traffic,Regular user activity,Germany,True,True,2026-04-03 13:48:30
192.168.1.48,10.0.0.11,443,TCP,user6,LOW,Normal Traffic,Regular user activity,India,False,False,2026-04-03 13:48:35
192.168.1.40,10.0.0.3,22,TCP,user17,HIGH,SQL Injection,Suspicious SQL query in request,China,False,False,2026-04-03 13:48:40
192.168.1.12,10.0.0.2,3389,TCP,user4,CRITICAL,Privilege Escalation,Unauthorized root access,India,False,False,2026-04-03 13:48:45
192.168.1.36,10.0.0.17,21,TCP,user3,CRITICAL,DDoS,High traffic spike detected,Germany,False,False,2026-04-03 13:48:50
192.168.1.3,10.0.0.20,443,TCP,user2,HIGH,Brute Force,Multiple failed login attempts detected,USA,True,False,2026-04-03 13:48:55
192.168.1.4,10.0.0.9,3389,TCP,user9,MEDIUM,Port Scan,Multiple ports scanned from same IP,USA,False,True,2026-04-03 13:49:00
192.168.1.11,10.0.0.10,22,TCP,user15,HIGH,Brute Force,Multiple failed login attempts detected,India,True,False,2026-04-03 13:49:05
192.168.1.5,10.0.0.6,3389,TCP,user2,MEDIUM,Port Scan,Multiple ports scanned from same IP,China,False,True,2026-04-03 13:49:10
